J1,J2,J3,J4,J5,J6,floor_clear_mm,self_clear_mm,self_target,collision
90,33.7,113.3,85,164.1,56.4,35.0,29.4,wrist.b.stl,0
90,38.7,158.6,100.5,113.7,19.9,27.7,28.2,wrist.b.stl,0
90,161.7,54.1,129,97.6,115,29.0,30.0,wrist.b.stl,0
90,168,43.8,63.8,86.2,18.3,50.0,31.0,wrist.b.stl,0
90,34.6,157.9,6.3,76.1,61.8,26.5,33.9,wrist.b.stl,0
90,13.3,163.8,177.5,49.2,75.5,30.5,25.5,wrist.b.stl,0
90,18.5,168.2,167.7,55.6,48.8,43.1,26.5,wrist.b.stl,0
90,161.1,9.5,32.6,92.3,95.2,35.0,30.3,wrist.b.stl,0
90,11.5,114.7,86.5,108.3,105.4,30.0,27.2,wrist.b.stl,0
90,24.7,65,172.5,3.4,80,50.0,17.5,elbow.b.stl,0
90,10.1,151.3,155.7,53.6,16.4,34.8,24.3,wrist.b.stl,0
90,174.5,40.4,17,119.2,24.7,32.7,27.7,wrist.b.stl,0
90,100.5,118.2,1.6,158.1,103.9,50.0,16.3,elbow.b.stl,0
90,41.5,166.3,2.8,43.5,91.3,-3.6,20.3,wrist.b.stl,1
90,12.4,124.7,142.5,143.7,168.1,12.0,25.4,wrist.b.stl,0
90,134.7,6.5,8.3,2.8,39.5,50.0,26.3,wrist.b.stl,0
90,62.7,177.7,71.9,151.1,57,8.5,27.4,wrist.b.stl,0
90,11,107.2,56.3,8.9,146.1,30.7,28.6,wrist.b.stl,0
90,3.1,87.4,30.4,19.2,163.1,25.4,27.3,wrist.b.stl,0
90,68.4,42.7,9.2,177.8,176.9,50.0,13.0,elbow.b.stl,0
90,24.7,131.4,22.2,40.6,94.9,35.5,20.1,wrist.b.stl,0
90,1.3,92.8,39.9,96,14,15.1,30.7,wrist.b.stl,0
90,11.1,102.9,22.8,28.9,67.8,26.9,22.7,wrist.b.stl,0
90,69.3,51.2,176,17.4,107.6,50.0,10.3,elbow.b.stl,0
90,144.3,27.9,132.6,153,53.9,30.0,28.2,wrist.b.stl,0
90,149.9,41.6,134.8,177.8,37.3,34.3,27.2,wrist.b.stl,0
90,177.9,72.1,83,110.1,39.7,46.2,32.6,wrist.b.stl,0
90,175.9,48.5,6.7,154.1,71.6,38.6,25.5,wrist.b.stl,0
90,160.7,27.2,76.8,88.4,154.4,17.6,34.5,wrist.b.stl,0
90,144,153.7,4,150,9.5,50.0,23.6,wrist.b.stl,0
90,171,126.9,177.4,18.5,56,36.4,9.3,base.stl,0
90,2,106,68.9,52.3,88.9,5.1,23.0,wrist.b.stl,0
90,174.3,76.1,145.3,102.7,82.5,14.3,28.4,wrist.b.stl,0
90,42.3,174.1,4.6,67.6,76.5,17.7,29.9,wrist.b.stl,0
90,132.6,118.4,8.4,173.3,13.2,50.0,12.3,elbow.b.stl,0
90,169.9,66.6,27.1,1.9,143.2,40.1,26.6,wrist.b.stl,0
90,30.4,177.3,117.8,67.2,164.6,12.8,31.7,wrist.b.stl,0
90,174.2,85.4,139.2,68.7,48.3,28.9,28.8,wrist.b.stl,0
90,153.5,65.1,79.8,30.3,11.3,37.8,22.0,wrist.b.stl,0
90,49.3,176.8,77.2,111,53.6,26.6,27.9,wrist.b.stl,0
90,89.5,13.3,177.3,23.1,22.2,50.0,5.9,elbow.b.stl,0
90,63.3,177.4,84.6,131.2,146.2,36.1,26.7,wrist.b.stl,0
90,173.7,44.5,34.1,85.8,59,42.5,33.8,wrist.b.stl,0
90,9.2,139.5,127.1,31.4,55.2,16.9,27.7,wrist.b.stl,0
90,172.3,86.5,154.4,65.1,143.9,20.2,26.7,wrist.b.stl,0
90,18.8,122.6,53.6,59.9,70.9,31.4,29.9,wrist.b.stl,0
90,91.4,100.3,5.7,173.6,151.8,50.0,18.2,elbow.b.stl,0
90,131,14.1,29.2,2.1,137.2,44.5,25.6,wrist.b.stl,0
90,27.6,172.3,178.7,122.8,102.4,38.9,22.4,wrist.b.stl,0
90,131.5,26.1,172.9,29.6,51.1,50.0,20.6,base.stl,0
90,20.1,141.6,167.1,152.5,179.3,42.0,26.6,wrist.b.stl,0
90,13.4,134.7,104.5,97.9,89.5,24.8,29.6,wrist.b.stl,0
90,12.2,110.3,47.2,96.5,139,37.5,33.6,wrist.b.stl,0
90,26,154.2,110.6,107.5,81.7,16.4,27.2,wrist.b.stl,0
90,6.5,60.4,37.2,144.6,146.9,28.9,27.2,wrist.b.stl,0
90,155.9,51.8,128.9,162,35.5,32.8,24.9,wrist.b.stl,0
90,15.7,142.6,109.6,69.2,118.7,26.3,26.9,wrist.b.stl,0
90,10.5,143.1,142.4,30.7,98.2,37.0,20.9,wrist.b.stl,0
90,58.3,36.3,151.4,3.1,105,50.0,24.0,wrist.b.stl,0
90,15.5,81.3,68.7,159.8,61,23.5,28.4,wrist.b.stl,0
90,145,26.6,121.7,78.7,158.8,26.0,34.0,wrist.b.stl,0
90,16.7,116.3,39.9,42.7,128.1,26.1,22.1,wrist.b.stl,0
90,12.2,97.7,57.4,13.4,10.6,50.0,24.4,wrist.b.stl,0
90,120.6,29.1,170.8,24.1,105.3,50.0,11.2,elbow.b.stl,0
90,39.9,163.7,55.9,122.9,179.5,10.2,29.4,wrist.b.stl,0
90,39.9,148.4,85,130.2,120.2,18.4,23.4,wrist.b.stl,0
90,18.5,173.7,152.5,79.3,116.9,27.4,29.2,wrist.b.stl,0
90,139.2,16.4,169.4,57.9,30.6,34.2,12.7,base.stl,0
90,60,156.8,35.1,165.5,83,50.0,14.7,base.stl,0
90,151,26.9,60.5,66.3,83.7,33.3,28.1,wrist.b.stl,0
90,157,28.5,21.3,42,175.6,14.3,25.6,wrist.b.stl,0
90,178,111.2,174.1,52.3,160.6,31.6,27.6,wrist.b.stl,0
90,141.4,18.2,122.5,118.8,18,29.9,26.4,wrist.b.stl,0
90,129.1,37.9,98.4,25.3,165.4,33.6,26.6,wrist.b.stl,0
90,132.5,35.4,137.2,39.3,159,42.9,25.7,wrist.b.stl,0
90,158.8,164.9,19.6,157.3,16.2,50.0,20.6,elbow.b.stl,0
90,1.5,84.2,9.8,20.9,80.7,23.7,22.2,wrist.b.stl,0
90,9.1,125.9,102.4,91.3,22.2,44.7,31.3,wrist.b.stl,0
90,164.7,11.5,9.9,174.3,122.9,33.1,24.8,wrist.b.stl,0
90,143.6,21.6,131.8,116.4,111.5,29.0,25.8,wrist.b.stl,0
90,36.1,153.1,34.2,65.8,132.2,41.1,25.6,wrist.b.stl,0
90,160.4,96.6,149.9,27.5,108.9,25.1,21.3,wrist.b.stl,0
90,125.6,21.8,148.5,36.9,109,50.0,13.2,base.stl,0
90,74.4,114.9,10.3,177.4,176.3,50.0,16.1,elbow.b.stl,0
90,16.2,154,124.3,86.2,87.7,29.4,30.1,wrist.b.stl,0
90,27,135.2,53.3,66.5,149.4,39.8,28.3,wrist.b.stl,0
90,134.3,56,3.4,174.3,178,50.0,9.7,elbow.b.stl,0
90,150.4,22.1,80.7,159.2,134.1,24.4,23.6,wrist.b.stl,0
90,140.6,15.3,139.6,126.7,58.9,31.8,25.3,wrist.b.stl,0
90,59.9,155.9,62.3,161.8,118.3,26.2,23.1,wrist.b.stl,0
90,175.1,76.9,147.5,99,26.3,13.3,31.5,wrist.b.stl,0
90,164.5,36.5,81.5,92,144.3,19.8,34.2,wrist.b.stl,0
90,142.1,27.3,170.1,177.6,61.4,36.5,26.0,wrist.b.stl,0
90,2.8,60.6,177.5,6.6,149.7,50.0,4.3,elbow.b.stl,0
90,34.8,125,78,153.4,152.4,9.9,28.4,wrist.b.stl,0
90,72.9,25.1,162.8,19.5,72.2,50.0,11.9,elbow.b.stl,0
90,145.1,31.3,170.3,137.2,108.7,33.4,20.1,wrist.b.stl,0
90,52,152.7,36.9,156.3,10.7,47.8,24.3,wrist.b.stl,0
90,168,72.1,179.4,129,107.6,25.9,21.2,wrist.b.stl,0
90,136.9,141.5,0.6,162.9,158.5,50.0,7.2,elbow.b.stl,0
90,6.9,92.9,12.4,14.6,169.6,29.1,27.9,wrist.b.stl,0
90,14.3,108.2,86.8,124.1,75.4,19.0,21.9,wrist.b.stl,0
90,65.9,135.4,24.3,171.8,115.4,50.0,21.3,elbow.b.stl,0
90,119.6,16.1,78,21.7,160.3,26.8,26.9,wrist.b.stl,0
90,26.7,172.8,148.3,92.7,26,50.0,31.6,wrist.b.stl,0
90,52.9,164.3,116.4,148.3,136.2,26.1,23.7,wrist.b.stl,0
90,17.5,137.6,105,94.4,12,50.0,30.8,wrist.b.stl,0
90,9.8,108.1,132.8,154.8,19.6,22.8,23.3,wrist.b.stl,0
90,178.6,82.8,110.3,172.9,11,29.0,25.4,wrist.b.stl,0
90,53.8,8.8,154.9,25,93.7,50.0,11.5,elbow.b.stl,0
90,48.9,152.3,26.4,158.2,73.7,50.0,25.4,wrist.b.stl,0
90,87.2,173.5,2.5,151,165.4,50.0,13.9,elbow.b.stl,0
90,3.3,108,152,158.4,44.8,29.6,25.7,wrist.b.stl,0
90,23.1,156.7,107.6,43.7,135.2,9.3,24.0,wrist.b.stl,0
90,63.8,172,24.1,160.6,173.4,50.0,19.9,elbow.b.stl,0
90,6.3,111.4,66.5,70.8,114,17.1,27.3,wrist.b.stl,0
90,160.5,22.5,36.9,179.7,59.2,46.4,25.8,wrist.b.stl,0
90,43.6,55.3,179.6,15.2,137,50.0,6.6,elbow.b.stl,0
90,168.6,118.1,139.5,22,33,33.9,26.0,wrist.b.stl,0
90,150.5,29.3,177,96.6,178.3,19.7,27.9,base.stl,0
90,172.9,55.7,5.9,178.2,58.8,50.0,25.9,elbow.b.stl,0
90,34.8,154.1,60.2,62.3,69.4,31.8,30.7,wrist.b.stl,0
90,65.7,168.7,7.6,156.5,156.1,50.0,8.4,elbow.b.stl,0
90,5.8,131.6,121.6,50.1,48.3,17.6,26.6,wrist.b.stl,0
90,147.9,18.6,88.7,115.2,20.5,26.8,27.9,wrist.b.stl,0
90,143.3,20.1,63.6,57.6,176.2,20.3,28.1,wrist.b.stl,0
90,25.7,174.1,148,102.5,127.5,30.1,31.4,wrist.b.stl,0
90,12.6,118,20.3,86.8,36.1,9.9,32.0,wrist.b.stl,0
90,158,41.6,106.3,107.4,35.8,27.0,32.6,wrist.b.stl,0
90,161,47.3,43.2,53.7,83.1,47.6,24.8,wrist.b.stl,0
90,170.8,111.4,107.9,1.4,165.8,31.6,28.0,wrist.b.stl,0
90,125.6,118.8,16.4,177.2,98.5,50.0,24.4,wrist.b.stl,0
90,29.2,135.2,133.4,155.7,69,27.3,26.3,wrist.b.stl,0
90,31.1,171.9,119.7,77.1,14.5,37.6,30.4,wrist.b.stl,0
90,15.2,103,42.9,2,33.6,50.0,25.5,wrist.b.stl,0
90,142.2,18.9,64.6,60,46.8,30.0,26.3,wrist.b.stl,0
90,151,4.9,60.5,104.6,0.4,18.8,28.9,wrist.b.stl,0
90,149.5,0.2,62.3,83.4,110.8,8.6,29.9,wrist.b.stl,0
90,48,161.5,94.5,133.6,97.8,15.9,21.0,wrist.b.stl,0
90,138.1,174.4,27.1,159.8,22,50.0,12.1,elbow.b.stl,0
90,34,122.6,53.8,149.3,144.9,11.2,26.7,wrist.b.stl,0
90,0.7,88.9,48.4,102.7,155,33.4,32.6,wrist.b.stl,0
90,146.1,13.7,83.2,136.2,83.4,20.5,20.3,wrist.b.stl,0
90,147,30.9,146.7,125.3,72.8,34.6,21.9,wrist.b.stl,0
90,92.7,20.3,150.7,15.5,84,50.0,17.9,elbow.b.stl,0
90,31.4,146.5,56.9,99.5,29.6,24.8,31.9,wrist.b.stl,0
90,116.3,43.8,178.4,11.5,167.4,50.0,-2.2,elbow.b.stl,1
90,154.1,44.7,135.4,153.6,54.3,23.6,28.3,wrist.b.stl,0
90,147,24,122.8,111.6,63.4,22.4,26.1,wrist.b.stl,0
90,131.6,41.1,85.6,4,11.7,35.8,25.0,wrist.b.stl,0
90,4.7,96.2,22.4,87,159.5,26.5,34.3,wrist.b.stl,0
90,101.9,51.1,168.1,4.5,18.8,50.0,-0.7,elbow.b.stl,1
90,177,55.8,49.4,169,53.2,40.4,29.4,wrist.b.stl,0
90,59.2,179.5,60.5,139.5,62,26.9,26.4,wrist.b.stl,0
90,164.8,132.5,4.9,161.6,113.9,50.0,6.5,elbow.b.stl,0
90,164.4,63.7,176.7,140.6,154.8,17.7,26.1,wrist.b.stl,0
90,8.5,114.9,113.7,125.5,165.7,8.1,27.5,wrist.b.stl,0
90,108.1,12.4,143.3,25.5,51.9,50.0,27.8,wrist.b.stl,0
90,0.6,105.7,79.3,81.4,25.5,27.0,30.5,wrist.b.stl,0
90,170.6,160.4,31.3,173.7,35.2,50.0,4.4,elbow.b.stl,0
90,6.1,111.5,104.3,106.8,24.1,33.6,30.3,wrist.b.stl,0
90,32.1,92.6,19.9,174.8,138.4,48.4,27.0,wrist.b.stl,0
90,156.3,70.7,172,40.8,25.5,50.0,21.9,wrist.b.stl,0
90,152,41.7,177.4,126.6,117.4,24.8,23.9,wrist.b.stl,0
90,13.5,173,179,50,127,24.4,21.4,wrist.b.stl,0
90,18.6,49.5,174.2,19.5,85.8,50.0,17.0,elbow.b.stl,0
90,92.6,165.3,3,148.9,11.8,50.0,23.0,wrist.b.stl,0
90,166.1,33.2,53.8,148.7,127.3,18.8,21.5,wrist.b.stl,0
90,163.8,48.1,96.9,97.7,26.3,33.3,31.6,wrist.b.stl,0
90,19.9,36,157.4,9,28.4,50.0,8.2,elbow.b.stl,0
90,126.9,4.5,136.4,166.8,9.3,49.2,25.4,wrist.b.stl,0
90,133.3,18,140.9,55.2,149.6,42.6,10.9,base.stl,0
90,151.5,15.6,23.6,52.3,173.1,17.7,26.8,wrist.b.stl,0
90,20.1,167.5,171.9,3.3,55.7,48.0,28.5,wrist.b.stl,0
90,7.2,82.7,97,164.4,72.9,18.3,25.8,wrist.b.stl,0
90,1.7,128.4,130.9,6.9,91,21.4,23.9,wrist.b.stl,0
90,139.9,67,122.2,10.9,78.7,38.4,23.7,wrist.b.stl,0
90,151.2,18.2,38.5,64.9,33,37.6,26.4,wrist.b.stl,0
90,135.6,28.4,87.8,47.8,38,33.3,23.8,wrist.b.stl,0
90,159.7,83.7,123.5,44.2,106.8,31.9,21.1,wrist.b.stl,0
90,144.1,22.7,139.2,84.1,14.2,24.3,31.0,wrist.b.stl,0
90,146.6,25.1,119.4,83.3,91.5,32.7,29.9,wrist.b.stl,0
90,163.3,126.5,4.9,161,43.5,50.0,19.4,elbow.b.stl,0
90,11.4,63.2,2.1,163,72.2,39.7,25.9,wrist.b.stl,0
90,144.3,32,107.4,168.1,1.2,50.0,26.3,wrist.b.stl,0
90,168.8,66.8,147.7,169,68.3,6.5,26.3,wrist.b.stl,0
90,7.5,95.6,28.6,40.5,56.3,28.0,26.2,wrist.b.stl,0
90,20,174.6,148.7,78.8,72.4,25.5,31.7,wrist.b.stl,0
90,141.8,21.4,130.7,132.5,40.4,30.8,26.6,wrist.b.stl,0
90,25,129.1,37.4,120.2,72.7,24.7,22.9,wrist.b.stl,0
90,18.5,165.1,141.3,62.9,97.3,20.9,25.1,wrist.b.stl,0
90,24.8,112.5,2.3,152,118.1,50.0,21.4,wrist.b.stl,0
90,160.8,176,35,159.4,100.5,50.0,11.2,elbow.b.stl,0
90,8,149.2,179.8,41.7,59.9,28.3,26.5,wrist.b.stl,0
90,148.6,29.8,2.2,177.1,179.3,50.0,3.3,elbow.b.stl,0
90,4.1,97,91.1,116.6,47.8,21.4,29.0,wrist.b.stl,0
90,26.5,142.5,158.8,171.8,19.1,35.3,25.2,wrist.b.stl,0
90,18.2,127.3,77.6,11.3,122.7,30.8,24.6,wrist.b.stl,0
90,122.7,35.9,93.5,3.2,71.6,48.1,25.2,wrist.b.stl,0
90,43.8,170.2,37.8,18.4,109.6,37.2,22.8,wrist.b.stl,0
90,174,149.8,10,152.7,87.4,50.0,13.2,elbow.b.stl,0
90,81,170.2,80.1,176.4,140.7,49.5,27.7,wrist.b.stl,0
90,5.7,90.3,38.5,111.3,121.2,32.6,29.0,wrist.b.stl,0
90,13.7,79.6,48.4,144.5,127.2,24.1,21.7,wrist.b.stl,0
90,172.3,72.1,126.6,173.3,58.2,10.8,27.5,wrist.b.stl,0
90,90.6,28.3,144.9,2.7,28.2,50.0,25.2,wrist.b.stl,0
90,36.1,159,55.1,60.1,72.7,26.2,29.4,wrist.b.stl,0
90,11.1,68.8,25.6,150.4,60.8,20.2,27.3,wrist.b.stl,0
90,14.7,65.8,47.2,168.6,172.4,32.6,28.3,wrist.b.stl,0
90,160.1,82.9,151.6,39.4,98.5,26.9,20.6,wrist.b.stl,0
90,127.4,47.9,110.3,6.7,64.5,47.8,26.0,wrist.b.stl,0
90,172.3,92.2,70.1,0.2,107.5,26.8,23.9,wrist.b.stl,0
90,2.7,98.8,59.7,14.8,127.1,15.5,25.2,wrist.b.stl,0
90,140.7,68.1,128.1,8.9,119,32.4,24.2,wrist.b.stl,0
90,145.7,70.9,124.8,17.3,132.6,23.8,26.3,wrist.b.stl,0
90,152.8,11.1,60.7,143.7,149.9,11.0,26.6,wrist.b.stl,0
90,157.4,57,82.3,58.8,111.3,46.4,23.4,wrist.b.stl,0
90,30.2,144,32.2,20.1,86.2,29.2,22.4,wrist.b.stl,0
90,19.7,127.2,82.9,26,33.6,44.7,25.8,wrist.b.stl,0
90,26.9,170,130.6,34,86.2,22.5,20.2,wrist.b.stl,0
90,103.8,10.7,96.7,10.8,46.5,46.2,15.4,base.stl,0
90,164.7,77.4,163.8,52.6,137.5,34.6,23.7,wrist.b.stl,0
90,41.9,153.2,20.2,138.1,54,50.0,26.4,wrist.b.stl,0
90,136.5,0.2,80.8,148.8,41.3,27.9,24.6,wrist.b.stl,0
90,99.9,170,8.3,153,168.6,50.0,17.5,elbow.b.stl,0
90,30.5,135.3,119.6,131.8,43.3,44.2,26.6,wrist.b.stl,0
90,148.7,113.8,5.8,169.7,145.6,50.0,11.4,elbow.b.stl,0
90,13,160.2,145.6,57.7,109,11.9,22.9,wrist.b.stl,0
90,25.9,136.5,39.1,38.7,110.9,24.1,20.0,wrist.b.stl,0
90,154.5,59,53.7,2.9,6.9,37.6,25.3,wrist.b.stl,0
90,38,160.5,13.9,119.2,126.2,29.6,28.5,wrist.b.stl,0
90,40,119.3,64.4,167,122.2,26.4,23.9,wrist.b.stl,0
90,17.4,82.5,39.6,149.5,129.8,23.9,21.9,wrist.b.stl,0
90,175.4,56.4,57.1,101.9,13.3,50.0,29.9,wrist.b.stl,0
90,112.5,28.8,120.4,13.3,86.1,50.0,7.3,base.stl,0
90,52,176.6,122.4,133.7,29.6,11.5,24.5,wrist.b.stl,0
90,0.5,87.6,53.5,19.7,47.4,30.7,29.1,wrist.b.stl,0
90,150.3,29.8,93,156.2,178.4,31.2,27.1,wrist.b.stl,0
90,21.5,138.2,122.7,127.4,118.5,7.6,23.9,wrist.b.stl,0
90,142,19.3,141.2,94.7,159,27.6,33.8,wrist.b.stl,0
90,165.2,23,28.5,114.9,85.5,42.3,24.9,wrist.b.stl,0
90,50.6,52.1,166.9,1.2,6.5,50.0,2.8,elbow.b.stl,0
90,152.4,30,91.8,116.3,59.3,32.7,25.5,wrist.b.stl,0
90,113.2,16.8,131.6,28.9,115.9,50.0,11.3,base.stl,0
90,161.4,10.7,11.8,127.5,50.9,42.2,28.4,wrist.b.stl,0
90,165,44.9,14.5,29.8,83.7,35.0,20.7,wrist.b.stl,0
90,29.2,153.1,114.4,106.3,41.9,37.3,32.5,wrist.b.stl,0
90,136.9,12,45.1,43.3,172.2,20.5,25.4,wrist.b.stl,0
90,170.9,71.4,164,88.4,130.2,14.9,31.2,wrist.b.stl,0
90,3.9,141.3,155.9,46.6,131.7,25.6,22.5,wrist.b.stl,0
90,25.8,27.3,156.4,12.6,149.4,50.0,22.0,elbow.b.stl,0
90,172,45.3,10.3,44.9,52,29.5,26.3,wrist.b.stl,0
90,9.2,102.5,20,60.3,49.8,26.3,27.1,wrist.b.stl,0
90,160.9,53,79.3,61.8,176.5,24.0,29.3,wrist.b.stl,0
90,7.4,136.3,146.9,3.2,170.6,45.2,28.0,wrist.b.stl,0
90,26.2,122.6,42.2,12.1,30.8,50.0,26.0,wrist.b.stl,0
90,23.9,19.6,152.9,18.6,23.4,50.0,24.7,wrist.b.stl,0
90,179.1,46.9,36.5,156.3,109.2,20.0,22.6,wrist.b.stl,0
90,3.6,92.8,43.2,21.4,103.5,21.7,22.1,wrist.b.stl,0
90,136,177.1,30.4,163,173.4,50.0,15.7,elbow.b.stl,0
90,12.6,113.4,39.5,79.1,53,26.2,32.8,wrist.b.stl,0
90,23.9,118.5,121,163.8,110.8,28.1,23.7,wrist.b.stl,0
90,11.2,134.2,119.5,76.6,8.1,48.5,31.0,wrist.b.stl,0
90,131.5,8.7,162,176.6,22.4,30.1,25.5,wrist.b.stl,0
90,58.7,123.6,5.3,169.9,163.9,50.0,2.6,elbow.b.stl,0
90,126.1,47.3,139.8,14.1,79.8,50.0,10.0,base.stl,0
90,28.2,170,116.1,28.4,130,6.9,24.9,wrist.b.stl,0
90,146.2,9.5,17.3,44.1,5.7,23.7,23.6,wrist.b.stl,0
90,179.2,136.6,22.6,172.9,2.5,50.0,23.6,elbow.b.stl,0
90,143.1,26,24.7,9.3,159.6,38.8,28.1,wrist.b.stl,0
90,178.3,131.1,127.1,10.9,38.6,24.9,27.1,wrist.b.stl,0
90,132.2,97.4,2,169.3,135.3,50.0,14.3,elbow.b.stl,0
90,31.1,164.9,93.5,98.2,130.4,22.7,32.0,wrist.b.stl,0
90,16.6,166.5,161.4,14.3,166.9,32.9,27.8,wrist.b.stl,0
90,150.6,42,47.6,28.7,173.5,23.5,26.8,wrist.b.stl,0
90,51.7,171.1,127.2,142.6,90.9,21.1,20.2,wrist.b.stl,0
90,35.1,158.3,14.6,112.4,112.8,25.1,27.2,wrist.b.stl,0
90,35.5,166.5,83.6,70,69.4,24.3,31.9,wrist.b.stl,0
90,168.5,22.1,6.3,104,40,30.7,33.6,wrist.b.stl,0
90,31.3,144.9,1.2,21.2,76,5.8,22.2,wrist.b.stl,0
90,42.4,30.8,145.9,2,89.3,50.0,23.9,wrist.b.stl,0
90,153,51.9,161.7,160.9,6,46.2,25.5,wrist.b.stl,0
90,161.4,56.4,158.9,114.3,84.2,28.4,25.3,wrist.b.stl,0
90,43.2,174.5,178.1,157.4,165.3,50.0,27.5,wrist.b.stl,0
90,151.5,6.1,70.9,91.6,128.8,14.7,31.4,wrist.b.stl,0
90,1.8,114.7,107,47.6,158.1,27.0,26.6,wrist.b.stl,0
90,155.8,36.2,83.4,175.6,81.3,39.7,24.4,wrist.b.stl,0
90,4.6,40.3,37.3,157.1,175.2,49.1,27.2,wrist.b.stl,0
90,2.9,94.7,3.4,99.4,170.6,9.3,33.8,wrist.b.stl,0
90,134.4,8.7,131.8,133.7,172.5,36.1,26.3,wrist.b.stl,0
90,176,124.2,142.8,29.9,36,22.8,25.9,wrist.b.stl,0
90,165.2,64.3,168.1,145.3,117.4,27.9,20.4,wrist.b.stl,0
90,28.5,143.3,37.8,105.1,67,24.5,27.9,wrist.b.stl,0
90,84.1,71.1,177.2,2.9,88.6,50.0,11.9,elbow.b.stl,0
90,20.4,66.4,179,3.2,43.6,50.0,-6.5,elbow.b.stl,1
90,58.4,179.3,85.8,119.7,131.2,44.6,29.5,wrist.b.stl,0
90,102.4,128.9,17.9,169.8,81.6,50.0,19.4,elbow.b.stl,0
90,25.4,129,41.6,70,163.3,43.8,32.4,wrist.b.stl,0
90,161.6,60.1,42.1,22.8,131.4,41.8,25.8,wrist.b.stl,0
90,14.1,157.3,149.2,72.2,41.3,38.5,29.0,wrist.b.stl,0
90,53.1,148.8,83.1,159.1,22.9,16.6,23.9,wrist.b.stl,0
90,14.3,164,154.5,85.7,64,35.3,32.8,wrist.b.stl,0
90,40.3,152.5,27.5,146.6,127.5,50.0,21.5,wrist.b.stl,0
90,56.4,17.4,153.1,21.8,63.3,50.0,22.6,elbow.b.stl,0
90,21.2,109.8,19.9,136.2,9.6,30.8,21.6,wrist.b.stl,0
90,158.3,52.2,156.1,148.8,70.4,27.0,25.2,wrist.b.stl,0
90,11.6,116.4,86.1,100.8,1.4,41.6,29.8,wrist.b.stl,0
90,151.3,70.5,93.1,18.3,89,29.8,22.8,wrist.b.stl,0
90,32.1,112.5,61.8,149.6,126.3,26.7,21.3,wrist.b.stl,0
90,149,49.7,63.2,21.8,15.5,23.8,23.5,wrist.b.stl,0
90,169.6,49.5,1.8,7.7,166.1,41.0,28.1,wrist.b.stl,0
90,19.1,148.1,112.2,16.7,55.2,20.1,26.4,wrist.b.stl,0
90,153.8,64.4,97.2,49.4,38.7,45.4,23.9,wrist.b.stl,0
90,4.1,42,18.1,158.6,9.5,19.0,24.8,wrist.b.stl,0
90,177.8,70.4,86.3,141.9,89.1,24.9,20.2,wrist.b.stl,0
90,177.4,48.9,9.3,154.2,122.8,33.6,21.8,wrist.b.stl,0
90,14,72.1,26.7,159.3,85.4,18.7,23.6,wrist.b.stl,0
90,154.6,43.9,136.1,79.1,79.4,30.6,30.6,wrist.b.stl,0
90,143.2,23.3,132.5,147.8,56.5,27.2,26.8,wrist.b.stl,0
90,8.4,151.5,158.7,91.7,173.4,28.8,34.3,wrist.b.stl,0
90,81.1,124,17.5,178.1,156.9,50.0,19.3,elbow.b.stl,0
90,91.9,128.5,13.7,173.7,24.4,50.0,14.9,elbow.b.stl,0
90,157.5,5.6,42.5,107.6,144.3,15.5,31.7,wrist.b.stl,0
90,159.5,16.6,48.3,163.7,148,15.0,27.4,wrist.b.stl,0
90,172.1,112.9,135.5,40.5,83.8,31.6,20.7,wrist.b.stl,0
90,131.3,179.7,40.2,172.3,45,50.0,1.4,elbow.b.stl,0
90,25.3,164.1,123.1,47.2,174.8,22.0,25.8,wrist.b.stl,0
90,140.9,7.8,56.5,67.1,70.2,33.6,31.4,wrist.b.stl,0
90,38.6,120.7,60.8,168.8,158.5,12.4,28.6,wrist.b.stl,0
90,165.6,39,73,112.3,132.4,19.9,31.6,wrist.b.stl,0
90,2,137.9,175.2,12,85.3,21.9,23.5,wrist.b.stl,0
90,146.1,120.1,9.3,173,94.1,50.0,1.9,elbow.b.stl,0
90,171.3,74.4,142.3,110.3,134.6,22.0,31.8,wrist.b.stl,0
90,13.8,3.6,160.2,30.5,172.4,50.0,26.5,wrist.b.stl,0
90,83.2,164.8,8.8,151.7,46.4,50.0,8.6,elbow.b.stl,0
90,160.2,24.8,59.7,118.2,168.3,21.9,29.9,wrist.b.stl,0
90,21.9,79.4,12.5,159.5,159.1,41.8,28.2,wrist.b.stl,0
90,168.1,84.7,137.3,63.1,114.4,32.4,24.8,wrist.b.stl,0
90,167.8,69.2,165.3,156,155.4,21.5,28.3,wrist.b.stl,0
90,41.6,171.7,56.9,87.5,172.7,27.4,34.2,wrist.b.stl,0
90,12.8,7.6,156.9,32.7,48.9,50.0,26.4,wrist.b.stl,0
90,140.1,35.2,122.3,56.5,92.9,35.5,23.6,wrist.b.stl,0
90,23.5,150.3,112.8,8.8,62.4,38.9,26.1,wrist.b.stl,0
90,127.7,17.5,50.3,8.2,31.1,31.5,25.9,wrist.b.stl,0
90,9.3,46.3,167.4,10.2,106.3,50.0,13.1,elbow.b.stl,0
90,25.9,167.6,176,134.9,48.6,16.8,26.4,wrist.b.stl,0
90,26,92.2,10.3,165.2,160.8,50.0,28.4,wrist.b.stl,0
90,171.4,75.7,172.4,135.2,97.5,24.8,21.2,wrist.b.stl,0
90,73.3,124.8,24,176.5,78.2,50.0,24.5,wrist.b.stl,0
90,31.7,179.4,139.3,84.4,26.6,50.0,31.0,wrist.b.stl,0
